org,proyecto,usuario,avatar_url,pr_number,pr_title,merged_at,merged_date,url
hyperliquid-dex,hyperliquid-stats,lmlmt,https://avatars.githubusercontent.com/u/112962729?v=4,13,Decrease timeout for TTL cache,2023-08-01T15:24:41Z,2023-08-01,https://github.com/hyperliquid-dex/hyperliquid-stats/pull/13
hyperliquid-dex,hyperliquid-stats-web,tradermohamed,https://avatars.githubusercontent.com/u/110409704?v=4,7,Slippage and HLP graph,2023-08-01T14:42:54Z,2023-08-01,https://github.com/hyperliquid-dex/hyperliquid-stats-web/pull/7
hyperliquid-dex,hyperliquid-stats-web,trophies2015,https://avatars.githubusercontent.com/u/13603407?v=4,6,Fix syncing,2023-07-31T21:58:34Z,2023-07-31,https://github.com/hyperliquid-dex/hyperliquid-stats-web/pull/6
hyperliquid-dex,hyperliquid-stats-web,trophies2015,https://avatars.githubusercontent.com/u/13603407?v=4,5,Changing slippage graph,2023-07-31T21:30:49Z,2023-07-31,https://github.com/hyperliquid-dex/hyperliquid-stats-web/pull/5
hyperliquid-dex,hyperliquid-stats,lmlmt,https://avatars.githubusercontent.com/u/112962729?v=4,12,Add last oracle px,2023-07-31T20:00:13Z,2023-07-31,https://github.com/hyperliquid-dex/hyperliquid-stats/pull/12
hyperliquid-dex,hyperliquid-stats-web,trophies2015,https://avatars.githubusercontent.com/u/13603407?v=4,4,Updating hedged pnl,2023-07-31T19:58:32Z,2023-07-31,https://github.com/hyperliquid-dex/hyperliquid-stats-web/pull/4
hyperliquid-dex,hyperliquid-stats-web,tradermohamed,https://avatars.githubusercontent.com/u/110409704?v=4,3,Add more charts and some mobile compatibility fixes,2023-07-31T18:12:37Z,2023-07-31,https://github.com/hyperliquid-dex/hyperliquid-stats-web/pull/3
hyperliquid-dex,hyperliquid-stats,lmlmt,https://avatars.githubusercontent.com/u/112962729?v=4,11,Switch to last agg,2023-07-26T21:53:11Z,2023-07-26,https://github.com/hyperliquid-dex/hyperliquid-stats/pull/11
hyperliquid-dex,hyperliquid-stats,lmlmt,https://avatars.githubusercontent.com/u/112962729?v=4,10,Add first oracle px,2023-07-26T21:42:48Z,2023-07-26,https://github.com/hyperliquid-dex/hyperliquid-stats/pull/10
hyperliquid-dex,hyperliquid-stats,lmlmt,https://avatars.githubusercontent.com/u/112962729?v=4,9,Fix ntl vlm summing,2023-07-26T20:40:15Z,2023-07-26,https://github.com/hyperliquid-dex/hyperliquid-stats/pull/9
hyperliquid-dex,hyperliquid-stats,lmlmt,https://avatars.githubusercontent.com/u/112962729?v=4,8,Misc fixes,2023-07-26T20:10:52Z,2023-07-26,https://github.com/hyperliquid-dex/hyperliquid-stats/pull/8
hyperliquid-dex,hyperliquid-stats,lmlmt,https://avatars.githubusercontent.com/u/112962729?v=4,7,Simulate slippage with higher ntls,2023-07-26T18:01:16Z,2023-07-26,https://github.com/hyperliquid-dex/hyperliquid-stats/pull/7
hyperliquid-dex,hyperliquid-stats,lmlmt,https://avatars.githubusercontent.com/u/112962729?v=4,6,Add asset ctx endpoint,2023-07-25T21:20:44Z,2023-07-25,https://github.com/hyperliquid-dex/hyperliquid-stats/pull/6
hyperliquid-dex,hyperliquid-stats,lmlmt,https://avatars.githubusercontent.com/u/112962729?v=4,5,Clean up fees endpoint,2023-07-25T18:18:51Z,2023-07-25,https://github.com/hyperliquid-dex/hyperliquid-stats/pull/5
hyperliquid-dex,hyperliquid-stats,lmlmt,https://avatars.githubusercontent.com/u/112962729?v=4,4,Ensure uniqueness of keyed tables,2023-07-25T15:08:43Z,2023-07-25,https://github.com/hyperliquid-dex/hyperliquid-stats/pull/4
hyperliquid-dex,hyperliquid-stats,lmlmt,https://avatars.githubusercontent.com/u/112962729?v=4,3,Add hlp positions table,2023-07-24T19:02:10Z,2023-07-24,https://github.com/hyperliquid-dex/hyperliquid-stats/pull/3
hyperliquid-dex,hyperliquid-stats,lmlmt,https://avatars.githubusercontent.com/u/112962729?v=4,2,Add fees and total volume endpoints,2023-07-21T22:06:21Z,2023-07-21,https://github.com/hyperliquid-dex/hyperliquid-stats/pull/2
hyperliquid-dex,hyperliquid-stats-web,tradermohamed,https://avatars.githubusercontent.com/u/110409704?v=4,2,Add ability to select coin to display on funding rate graph,2023-07-21T14:45:59Z,2023-07-21,https://github.com/hyperliquid-dex/hyperliquid-stats-web/pull/2
hyperliquid-dex,hyperliquid-stats-web,lmlmt,https://avatars.githubusercontent.com/u/112962729?v=4,1,Change port,2023-07-19T15:00:37Z,2023-07-19,https://github.com/hyperliquid-dex/hyperliquid-stats-web/pull/1
hyperliquid-dex,hyperliquid-stats,lmlmt,https://avatars.githubusercontent.com/u/112962729?v=4,1,Fix,2023-07-19T14:58:01Z,2023-07-19,https://github.com/hyperliquid-dex/hyperliquid-stats/pull/1
hyperliquid-dex,hyperliquid-python-sdk,elevatordown,https://avatars.githubusercontent.com/u/138456736?v=4,4,Many orders and cancels,2023-07-14T16:32:24Z,2023-07-14,https://github.com/hyperliquid-dex/hyperliquid-python-sdk/pull/4
hyperliquid-dex,hyperliquid-python-sdk,terencebeauj,https://avatars.githubusercontent.com/u/69433462?v=4,3,Add more endpoints for Info API,2023-06-09T13:52:24Z,2023-06-09,https://github.com/hyperliquid-dex/hyperliquid-python-sdk/pull/3
hyperliquid-dex,hyperliquid-python-sdk,AlliedToasters,https://avatars.githubusercontent.com/u/27147422?v=4,1,add missing dep: requests,2023-04-13T03:22:24Z,2023-04-13,https://github.com/hyperliquid-dex/hyperliquid-python-sdk/pull/1
